Name;Resolver ciclic error 2;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\Resolver Ciclic Error2.csv;
Starttime of export;132900081483250000;Tuesday, February 22, 2022;13:55:48.325
Endtime of export;132900081936650000;Tuesday, February 22, 2022;13:56:33.665


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132900081683850000;107.73599833036515;35.999999999996561;109.31621061900668
132900081683950000;108.09599833036511;35.999999999996177;109.64639247771116
132900081684050000;108.45599833036506;35.999999999995858;109.97028178265597
132900081684150000;108.81599833036502;35.999999999995595;110.29610368330272
132900081684250000;109.17599833036499;35.999999999996561;110.62239405302474
132900081684350000;109.53599833036495;35.999999999996177;110.94601542664881
132900081684450000;109.8959983303649;35.999999999995858;111.26002812840414
132900081684550000;110.25599833036486;35.999999999995595;111.56919095861993
132900081684650000;110.61599833036483;35.999999999996561;111.87608596008009
132900081684750000;110.97599833036479;35.999999999996177;112.18041299752038
132900081684850000;111.33599833036475;35.999999999995858;112.48477308060585
132900081684950000;111.6959983303647;35.999999999995595;112.77884091072492
132900081685050000;112.05599833036467;35.999999999996561;113.06709889177701
132900081685150000;112.41599833036463;35.999999999996177;113.35616469513374
132900081685250000;112.77599833036459;35.999999999995858;113.645520049314
132900081685350000;113.13599833036454;35.999999999995595;113.9319252046989
132900081685450000;113.49599833036452;35.999999999996561;114.21352699408362
132900081685550000;113.85599833036447;35.999999999996177;114.49056158454657
132900081685650000;114.21599833036443;35.999999999995858;114.7652408276436
132900081685750000;114.57599833036439;35.999999999995595;115.03902254991954
132900081685850000;114.93599833036436;35.999999999996561;115.31071624004288
132900081685950000;115.29599833036431;35.999999999996177;115.57340912925106
132900081686050000;115.65599833036427;35.999999999995858;115.83292896560315
132900081686150000;116.01599833036423;35.999999999995595;116.0923933315358
132900081686250000;116.3759983303642;35.999999999996561;116.35110225789117
132900081686350000;116.73599833036415;35.999999999996177;116.60679927449334
132900081686450000;117.09599833036411;35.999999999995858;116.85594608450568
132900081686550000;117.45599833036407;35.999999999995595;117.10039820960701
132900081686650000;117.81599833036404;35.999999999996561;117.3405615894078
132900081686750000;118.175998330364;35.999999999996177;117.57942846456717
132900081686850000;118.53599833036395;35.999999999995858;117.8140853372032
132900081686950000;118.89599833036391;35.999999999995595;118.02757164482912
132900081687050000;119.25599833036388;35.999999999996561;118.21600984076892
132900081687150000;119.61599833036384;35.999999999996177;118.38671434425078
132900081687250000;119.97599833036379;35.999999999995858;118.54066857171048
132900081687350000;120.33599833036375;35.999999999995595;118.67645843734945
132900081687450000;120.69599833036372;35.999999999996561;118.79796429371976
132900081687550000;121.05599833036368;35.999999999996177;118.90843768873459
132900081687650000;121.41599833036364;35.999999999995858;119.0092301407004
132900081687750000;121.77599833036359;35.999999999995595;119.10161138716262
132900081687850000;122.13599833036356;35.999999999996561;119.18536205111528
132900081687950000;122.49599833036352;35.999999999996177;119.26118102437427
132900081688050000;122.85599833036348;35.999999999995715;119.33163296299415
132900081688150000;123.21599833036345;35.999999999996604;119.39719682949473
132900081688250000;123.5759983303634;35.999999999996191;119.45915906992633
132900081688350000;123.93599833036336;35.999999999995858;119.51852465026511
132900081688450000;124.29599833036332;35.999999999995595;119.57267278290112
132900081688550000;124.65599833036329;35.999999999996561;119.6265892891094
132900081688650000;125.01599833036325;35.999999999996177;119.67846942404331
132900081688750000;125.3759983303632;35.999999999995858;119.73045987503097
132900081688850000;125.73599833036316;35.999999999995595;119.78189471605035
132900081688950000;126.09599833036313;35.999999999996561;119.83297018453398
132900081689050000;126.45599833036309;35.999999999996177;119.8841343435286
132900081689150000;126.81599833036304;35.999999999995858;119.93486112164001
132900081689250000;127.175998330363;35.999999999995595;119.98866429996471
132900081689350000;127.53599833036297;35.999999999996561;120.04163780743751
132900081689450000;127.89599833036293;35.999999999996177;120.09709398054162
132900081689550000;128.25599833036287;35.999999999994969;120.1525963929541
132900081689650000;128.61599833036283;35.999999999994785;120.21308710820993
132900081689750000;128.97599833036281;35.99999999999708;120.27782380604616
132900081689850000;129.33599833036277;35.999999999996867;120.34964687482021
132900081689950000;129.69599833036273;35.999999999996447;120.42759965380948
132900081690050000;130.05599833036268;35.999999999996277;120.51120832653014
132900081690150000;130.41599833036264;35.999999999995978;120.60451817839682
132900081690250000;130.7759983303626;35.999999999995467;120.7051051520431
132900081690350000;131.13599833036255;35.999999999995254;120.81366686446238
132900081690450000;131.49599833036251;35.9999999999949;120.93013371131453
132900081690550000;131.8559983303625;35.999999999997129;121.06748004584706
132900081690650000;132.21599833036245;35.999999999996874;121.22559643897456
132900081690750000;132.57599833036241;35.999999999996447;121.40480791554327
132900081690850000;132.93599833036237;35.999999999996277;121.60136649194972
132900081690950000;133.29599833036232;35.999999999995978;121.80293879650135
132900081691050000;133.65599833036228;35.999999999995858;122.01157531091643
132900081691150000;134.01599833036224;35.999999999995808;122.23059891099635
132900081691250000;134.37599833036219;35.999999999995396;122.45904841862902
132900081691350000;134.73599833036215;35.999999999995232;122.69534682694135
132900081691450000;135.09599833036211;35.999999999994891;122.93388210603851
132900081691550000;135.45599833036209;35.999999999997129;123.17391496697999
132900081691650000;135.81599833036205;35.999999999996874;123.41978791904727
132900081691750000;136.175998330362;35.999999999996447;123.67282291292678
132900081691850000;136.53599833036196;35.999999999996277;123.93127548025788
132900081691950000;136.89599833036192;35.999999999995978;124.19018372044405
132900081692050000;137.25599833036188;35.999999999995467;124.44998575311729
132900081692150000;137.61599833036183;35.999999999995254;124.71647933726017
132900081692250000;137.97599833036179;35.9999999999949;124.9892185591272
132900081692350000;138.33599833036178;35.999999999997129;125.26646576015762
132900081692450000;138.69599833036173;35.999999999996156;125.54251535146936
132900081692550000;139.05599833036169;35.999999999995268;125.81993663810549
132900081692650000;139.41599833036167;35.999999999997272;126.10056485367535
132900081692750000;139.77599833036163;35.999999999996938;126.38890587959426
132900081692850000;140.13599833036159;35.999999999996476;126.68099556865511
132900081692950000;140.49599833036154;35.999999999996291;126.96974854794169
132900081693050000;140.8559983303615;35.999999999995993;127.25873553574604
132900081693150000;141.21599833036146;35.999999999995467;127.55417212487427
132900081693250000;141.57599833036142;35.999999999995254;127.85679309516377
132900081693350000;141.93599833036137;35.9999999999949;128.16832739747071
132900081693450000;142.29599833036136;35.999999999997129;128.47709467128158
132900081693550000;142.65599833036131;35.999999999996874;128.78828217431118
132900081693650000;143.01599833036127;35.999999999996447;129.10156936530376
132900081693750000;143.37599833036123;35.999999999996277;129.42119595725723
132900081693850000;143.73599833036118;35.999999999995978;129.75012109709471
132900081693950000;144.09599833036114;35.999999999995467;130.07675766529496
132900081694050000;144.4559983303611;35.999999999995254;130.40334529837111
132900081694150000;144.81599833036106;35.9999999999949;130.73865335245932
132900081694250000;145.17599833036104;35.999999999997129;131.08169542106532
132900081694350000;145.535998330361;35.999999999996874;131.43145020555437
132900081694450000;145.89599833036095;35.999999999996447;131.77952515594913
132900081694550000;146.25599833036091;35.999999999996277;132.12790235553953
132900081694650000;146.61599833036087;35.999999999995978;132.48329656905082
132900081694750000;146.97599833036082;35.999999999995467;132.84479856311822
132900081694850000;147.33599833036078;35.999999999995254;133.21181493811196
132900081694950000;147.69599833036074;35.9999999999949;133.57736201963351
132900081695050000;148.05599833036072;35.999999999997129;133.94150704676844
132900081695150000;148.41599833036068;35.999999999996874;134.313511394184
132900081695250000;148.77599833036064;35.999999999996447;134.69646791029044
132900081695350000;149.13599833036059;35.999999999996277;135.08308647968352
132900081695450000;149.49599833036055;35.999999999995978;135.46865732662451
132900081695550000;149.85599833036051;35.999999999995467;135.85791531302249
132900081695650000;150.21599833036046;35.999999999994984;136.25032137524477
132900081695750000;150.57599833036045;35.999999999997158;136.65062150123023
132900081695850000;150.93599833036041;35.999999999996895;137.05872329807332
132900081695950000;151.29599833036036;35.999999999996461;137.46266826164
132900081696050000;151.65599833036032;35.999999999996284;137.86712042010427
132900081696150000;152.01599833036028;35.999999999995978;138.27851722832969
132900081696250000;152.37599833036023;35.999999999995467;138.69952515678648
132900081696350000;152.73599833036019;35.999999999995254;139.12551067988147
132900081696450000;153.09599833036015;35.9999999999949;139.54995540451665
132900081696550000;153.45599833036013;35.999999999997129;139.97285529105602
132900081696650000;153.81599833036009;35.999999999996874;140.39969710023382
132900081696750000;154.17599833036005;35.999999999996447;140.83120092868114
132900081696850000;154.53599833036;35.999999999996277;141.27154534738389
132900081696950000;154.89599833035996;35.999999999995978;141.70603544593644
132900081697050000;155.25599833035992;35.999999999995467;142.1367331880293
132900081697150000;155.61599833035987;35.999999999995254;142.57482620891017
132900081697250000;155.97599833035983;35.9999999999949;143.022411100427
132900081697350000;156.33599833035981;35.999999999997129;143.47378536071045
132900081697450000;156.69599833035977;35.999999999996874;143.9230655718645
132900081697550000;157.05599833035973;35.999999999996447;144.37246731149423
132900081697650000;157.41599833035969;35.999999999996277;144.82854879398622
132900081697750000;157.77599833035964;35.999999999995978;145.29281054288092
132900081697850000;158.1359983303596;35.999999999995467;145.7649126100678
132900081697950000;158.49599833035956;35.999999999995254;146.23266441397928
132900081698050000;158.85599833035951;35.9999999999949;146.69892960928166
132900081698150000;159.2159983303595;35.999999999997129;147.17269407455558
132900081698250000;159.57599833035945;35.999999999996874;147.65946551180551
132900081698350000;159.93599833035941;35.999999999996447;148.15155107237152
132900081698450000;160.29599833035937;35.999999999996277;148.64166198835386
132900081698550000;160.65599833035932;35.999999999995978;149.13050054439512
132900081698650000;161.01599833035928;35.999999999995467;149.62134151710018
132900081698750000;161.37599833035924;35.999999999995254;150.11730285954468
132900081698850000;161.7359983303592;35.9999999999949;150.62058891082023
132900081698950000;162.09599833035918;35.999999999997129;151.11771763684973
132900081699050000;162.45599833035914;35.999999999996874;151.61154121674269
132900081699150000;162.81599833035909;35.999999999996447;152.10914060157333
132900081699250000;163.17599833035905;35.999999999996277;152.61602098766713
132900081699350000;163.535998330359;35.999999999995978;153.13009603673379
132900081699450000;163.89599833035896;35.999999999995467;153.64009335417848
132900081699550000;164.25599833035892;35.999999999995254;154.1487056235662
132900081699650000;164.61599833035888;35.9999999999949;154.6633739368045
132900081699750000;164.97599833035886;35.999999999997129;155.18186778548713
132900081699850000;165.33599833035882;35.999999999996874;155.71008252920373
132900081699950000;165.69599833035878;35.999999999996447;156.23223159582909
132900081700050000;166.05599833035873;35.999999999996277;156.75070955908487
132900081700150000;166.41599833035869;35.999999999995978;157.27606618995063
132900081700250000;166.77599833035865;35.999999999995467;157.81332866642089
132900081700350000;167.1359983303586;35.999999999995254;158.354998666571
132900081700450000;167.49599833035856;35.9999999999949;158.89397727986352
132900081700550000;167.85599833035855;35.999999999997129;159.42865866691386
132900081700650000;168.2159983303585;35.999999999996547;159.96532237535544
132900081700750000;168.57599833035846;35.999999999996319;160.504787648731
132900081700850000;168.93599833035842;35.999999999996;161.05102337204258
132900081700950000;169.29599833035837;35.999999999995474;161.59009855853441
