Name;Resolver voltage divider at sine and cosine coild;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\VoltageDividerSineCosCoils.csv;
Starttime of export;132907960342450000;Thursday, March 3, 2022;16:47:14.245
Endtime of export;132907960642850000;Thursday, March 3, 2022;16:47:44.285


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907960536150000;234.26400166963686;-35.999999999994252;233.49599032078496
132907960536250000;233.90400166963687;-35.999999999996533;233.13349716512624
132907960536350000;233.54400166963691;-35.999999999995921;232.76947515561426
132907960536450000;233.18400166963696;-35.999999999995673;232.4088491936831
132907960536550000;232.824001669637;-35.999999999995566;232.04359585451886
132907960536650000;232.464001669637;-35.999999999997669;231.68410778726062
132907960536750000;232.10400166963706;-35.999999999997371;231.32680115686341
132907960536850000;231.74400166963713;-35.999999999994884;230.96966645835795
132907960536950000;231.38400166963717;-35.999999999994749;230.60514105600339
132907960537050000;231.02400166963719;-35.999999999997065;230.23417825818746
132907960537150000;230.66400166963723;-35.999999999996852;229.86661739155744
132907960537250000;230.30400166963727;-35.999999999996447;229.50518956844235
132907960537350000;229.94400166963732;-35.999999999996277;229.14254885921773
132907960537450000;229.58400166963736;-35.999999999995978;228.77893175378216
132907960537550000;229.2240016696374;-35.999999999995467;228.41361160537068
132907960537650000;228.86400166963745;-35.999999999995254;228.05899309806074
132907960537750000;228.50400166963749;-35.9999999999949;227.69693479077625
132907960537850000;228.1440016696375;-35.999999999997129;227.33675815461487
132907960537950000;227.78400166963755;-35.999999999996874;226.97311899891389
132907960538050000;227.42400166963759;-35.999999999996447;226.60535474819784
132907960538150000;227.06400166963763;-35.999999999996277;226.23831787532674
132907960538250000;226.70400166963768;-35.999999999995978;225.88078722614631
132907960538350000;226.34400166963772;-35.999999999995858;225.51958700171645
132907960538450000;225.98400166963776;-35.999999999995808;225.16075137971833
132907960538550000;225.62400166963781;-35.999999999995396;224.80318350680813
132907960538650000;225.26400166963785;-35.999999999995232;224.44682824546698
132907960538750000;224.90400166963789;-35.999999999994891;224.09622784953331
132907960538850000;224.54400166963791;-35.999999999997129;223.74227695498806
132907960538950000;224.18400166963795;-35.999999999996874;223.38089458702549
132907960539050000;223.824001669638;-35.999999999996447;223.01684764634217
132907960539150000;223.46400166963804;-35.999999999996277;222.65736566214835
132907960539250000;223.10400166963808;-35.999999999995978;222.30165607649457
132907960539350000;222.74400166963812;-35.999999999995467;221.94501026673441
132907960539450000;222.38400166963817;-35.999999999995254;221.58518037193758
132907960539550000;222.02400166963821;-35.9999999999949;221.23163093875286
132907960539650000;221.66400166963823;-35.999999999997129;220.8811415023074
132907960539750000;221.30400166963827;-35.999999999996156;220.53154432120039
132907960539850000;220.94400166963831;-35.999999999995268;220.18359285244378
132907960539950000;220.58400166963833;-35.999999999997272;219.82797721588082
132907960540050000;220.22400166963837;-35.999999999996938;219.46945209426878
132907960540150000;219.86400166963841;-35.999999999996476;219.11807240482449
132907960540250000;219.50400166963846;-35.999999999996291;218.76582585341711
132907960540350000;219.1440016696385;-35.999999999995993;218.419151720272
132907960540450000;218.78400166963854;-35.999999999995467;218.06753049175998
132907960540550000;218.42400166963859;-35.999999999995254;217.71492144749269
132907960540650000;218.06400166963863;-35.9999999999949;217.37057630188861
132907960540750000;217.70400166963864;-35.999999999997129;217.02354023282302
132907960540850000;217.34400166963869;-35.999999999996874;216.67719188140725
132907960540950000;216.98400166963873;-35.999999999996447;216.32245197764956
132907960541050000;216.62400166963877;-35.999999999996277;215.96763421987498
132907960541150000;216.26400166963882;-35.999999999995978;215.61343507154871
132907960541250000;215.90400166963886;-35.999999999995467;215.26010843558598
132907960541350000;215.5440016696389;-35.999999999995254;214.9123082237987
132907960541450000;215.18400166963895;-35.9999999999949;214.55889896095187
132907960541550000;214.82400166963896;-35.999999999997129;214.20742946760007
132907960541650000;214.464001669639;-35.999999999996874;213.85872404358787
132907960541750000;214.10400166963905;-35.999999999996447;213.51277241898828
132907960541850000;213.74400166963909;-35.999999999996277;213.16473855932418
132907960541950000;213.38400166963913;-35.999999999995978;212.81179165244544
132907960542050000;213.02400166963918;-35.999999999995467;212.45469815289007
132907960542150000;212.66400166963922;-35.999999999995254;212.09938579347954
132907960542250000;212.30400166963926;-35.9999999999949;211.75205733386952
132907960542350000;211.94400166963928;-35.999999999997129;211.40005025485954
132907960542450000;211.58400166963932;-35.999999999996874;211.04886689616467
132907960542550000;211.22400166963936;-35.999999999996447;210.69887424322042
132907960542650000;210.86400166963941;-35.999999999996277;210.35043976008998
132907960542750000;210.50400166963945;-35.999999999995978;210.01075172956698
132907960542850000;210.14400166963949;-35.999999999995467;209.66314782747182
132907960542950000;209.78400166963954;-35.999999999994984;209.31383642180055
132907960543050000;209.42400166963955;-35.999999999997158;208.95549175086825
132907960543150000;209.0640016696396;-35.999999999996895;208.60326694955032
132907960543250000;208.70400166963964;-35.999999999996461;208.25242199072619
132907960543350000;208.34400166963968;-35.999999999996284;207.90224752714042
132907960543450000;207.98400166963972;-35.999999999995978;207.55329820978247
132907960543550000;207.62400166963977;-35.999999999995467;207.19962238079933
132907960543650000;207.26400166963981;-35.999999999995254;206.85179973516941
132907960543750000;206.90400166963985;-35.9999999999949;206.50233824769987
132907960543850000;206.54400166963987;-35.999999999997129;206.15714961969798
132907960543950000;206.18400166963991;-35.999999999996874;205.80265586162847
132907960544050000;205.82400166963996;-35.999999999996447;205.4460717065611
132907960544150000;205.46400166964;-35.999999999996277;205.09201855034866
132907960544250000;205.10400166964004;-35.999999999995978;204.74502295848114
132907960544350000;204.74400166964009;-35.999999999995467;204.39750221016058
132907960544450000;204.38400166964013;-35.999999999995254;204.04741317977681
132907960544550000;204.02400166964017;-35.9999999999949;203.69972692128141
132907960544650000;203.66400166964019;-35.999999999997129;203.35595514263491
132907960544750000;203.30400166964023;-35.999999999996874;203.01803169708163
132907960544850000;202.94400166964027;-35.999999999996447;202.67589259737827
132907960544950000;202.58400166964032;-35.999999999996277;202.33470567276987
132907960545050000;202.22400166964036;-35.999999999995978;201.98089283863467
132907960545150000;201.8640016696404;-35.999999999995467;201.63562666209748
132907960545250000;201.50400166964045;-35.999999999995254;201.28905016237889
132907960545350000;201.14400166964049;-35.9999999999949;200.94756270320198
132907960545450000;200.7840016696405;-35.999999999997129;200.60206346217296
132907960545550000;200.42400166964055;-35.999999999996874;200.25683728314652
132907960545650000;200.06400166964059;-35.999999999996447;199.91495539856138
132907960545750000;199.70400166964063;-35.999999999996277;199.57610427395397
132907960545850000;199.34400166964068;-35.999999999995978;199.23760610106851
132907960545950000;198.98400166964072;-35.999999999995467;198.89347999477354
132907960546050000;198.62400166964076;-35.999999999995254;198.54463484454377
132907960546150000;198.26400166964081;-35.9999999999949;198.20142137038104
132907960546250000;197.90400166964082;-35.999999999997129;197.863400169483
132907960546350000;197.54400166964086;-35.999999999996874;197.52350924733744
132907960546450000;197.18400166964091;-35.999999999996447;197.18460394780661
132907960546550000;196.82400166964095;-35.999999999996277;196.84090302045789
132907960546650000;196.464001669641;-35.999999999995978;196.50655438850342
132907960546750000;196.10400166964104;-35.999999999995467;196.1697635715837
132907960546850000;195.74400166964108;-35.999999999995254;195.83665026801333
132907960546950000;195.38400166964112;-35.9999999999949;195.49402577815266
132907960547050000;195.02400166964114;-35.999999999997129;195.15119602667454
132907960547150000;194.66400166964118;-35.999999999996874;194.80590038718813
132907960547250000;194.30400166964122;-35.999999999996447;194.46889639369533
132907960547350000;193.94400166964127;-35.999999999996277;194.1278786911931
132907960547450000;193.58400166964131;-35.999999999995978;193.78436760105763
132907960547550000;193.22400166964135;-35.999999999995467;193.4378292467643
132907960547650000;192.8640016696414;-35.999999999995254;193.09939933639276
132907960547750000;192.50400166964144;-35.9999999999949;192.75960623406468
132907960547850000;192.14400166964146;-35.999999999997129;192.42143231999168
132907960547950000;191.7840016696415;-35.999999999996547;192.07866048102451
132907960548050000;191.42400166964154;-35.999999999996319;191.73240040642574
132907960548150000;191.06400166964158;-35.999999999996;191.38776781780746
132907960548250000;190.70400166964163;-35.999999999995474;191.048608257399
132907960548350000;190.34400166964167;-35.999999999995268;190.70750399248388
132907960548450000;189.98400166964171;-35.9999999999949;190.36634604499204
132907960548550000;189.62400166964173;-35.999999999997129;190.02533205448111
132907960548650000;189.26400166964177;-35.999999999996874;189.68915776981967
132907960548750000;188.90400166964182;-35.999999999996447;189.35485544022518
132907960548850000;188.54400166964186;-35.999999999996277;189.01553176177634
132907960548950000;188.1840016696419;-35.999999999995978;188.6761287299874
132907960549050000;187.82400166964195;-35.999999999995467;188.32929300745826
132907960549150000;187.464001669642;-35.999999999995254;187.98307906884813
132907960549250000;187.10400166964203;-35.9999999999949;187.64234364142055
132907960549350000;186.74400166964205;-35.999999999997129;187.29987270838379
132907960549450000;186.38400166964209;-35.999999999996874;186.95394248462651
132907960549550000;186.02400166964213;-35.999999999996447;186.60633396870961
132907960549650000;185.66400166964218;-35.999999999996277;186.26416965562692
132907960549750000;185.30400166964222;-35.999999999995978;185.924612686989
132907960549850000;184.94400166964226;-35.999999999995467;185.58220413429723
132907960549950000;184.58400166964231;-35.999999999995254;185.23696504633148
132907960550050000;184.22400166964235;-35.9999999999949;184.88524382597402
132907960550150000;183.86400166964236;-35.999999999997129;184.53377437889915
132907960550250000;183.50400166964241;-35.999999999996874;184.1886349415384
132907960550350000;183.14400166964245;-35.999999999996447;183.84298239151593
132907960550450000;182.78400166964249;-35.999999999996277;183.4950160424105
132907960550550000;182.42400166964254;-35.999999999995978;183.14446650763358
132907960550650000;182.06400166964258;-35.999999999995467;182.800235102314
132907960550750000;181.70400166964262;-35.999999999995254;182.45729447927
132907960550850000;181.34400166964267;-35.9999999999949;182.11429238772462
132907960550950000;180.98400166964268;-35.999999999997129;181.76843182402882
132907960551050000;180.62400166964272;-35.999999999996874;181.418369527115
132907960551150000;180.26400166964277;-35.999999999996447;181.06970571058275
132907960551250000;179.90400166964281;-35.999999999996277;180.72579645356259
132907960551350000;179.54400166964285;-35.999999999995978;180.38351819559924
132907960551450000;179.1840016696429;-35.999999999995467;180.03919976491022
132907960551550000;178.82400166964294;-35.999999999995254;179.69283056333794
132907960551650000;178.46400166964298;-35.9999999999949;179.35140527367955
132907960551750000;178.104001669643;-35.999999999997129;179.01384081727915
132907960551850000;177.74400166964304;-35.999999999996874;178.675326754285
132907960551950000;177.38400166964308;-35.999999999996447;178.33261764859512
132907960552050000;177.02400166964313;-35.999999999996277;177.98645953858349
132907960552150000;176.66400166964317;-35.999999999995978;177.64035664950507
132907960552250000;176.30400166964321;-35.999999999995467;177.29899424319095
132907960552350000;175.94400166964326;-35.999999999995254;176.96069795680947
132907960552450000;175.5840016696433;-35.9999999999949;176.61993919270194
